freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
5.0001852E+004	2.2324343E+000	-2.3726629E-002	3.000000000000000E+000	3.4311786E-001	3.9942635E+001
3.9461480E+004	2.2351358E+000	-2.2809370E-003	3.000000000000000E+000	3.4311724E-001	3.9833988E+001
3.1147934E+004	2.2369759E+000	2.3296537E-002	3.000000000000000E+000	3.4312356E-001	3.9678589E+001
2.4588033E+004	2.2400966E+000	4.3938965E-002	3.000000000000000E+000	3.4312171E-001	3.9586746E+001
1.9410633E+004	2.2464712E+000	6.7651547E-002	3.000000000000000E+000	3.4311125E-001	3.9444408E+001
1.5318811E+004	2.2530098E+000	9.4150394E-002	3.000000000000000E+000	3.4311700E-001	3.9359810E+001
1.2089894E+004	2.2609522E+000	1.2412470E-001	3.000000000000000E+000	3.4311041E-001	3.9273571E+001
9.5475840E+003	2.2734528E+000	1.5745889E-001	3.000000000000000E+000	3.4309763E-001	3.9146633E+001
7.5337441E+003	2.2897248E+000	1.9352756E-001	3.000000000000000E+000	3.4309459E-001	3.9055981E+001
5.9476943E+003	2.3104119E+000	2.3593090E-001	3.000000000000000E+000	3.4309968E-001	3.8950264E+001
4.6935005E+003	2.3366158E+000	2.8744009E-001	3.000000000000000E+000	3.4310454E-001	3.8839813E+001
3.7038176E+003	2.3730159E+000	3.4619498E-001	3.000000000000000E+000	3.4310696E-001	3.8727791E+001
2.9240623E+003	2.4163311E+000	4.1242754E-001	3.000000000000000E+000	3.4310371E-001	3.8614082E+001
2.3077876E+003	2.4789395E+000	4.8763913E-001	3.000000000000000E+000	3.4309742E-001	3.8503181E+001
1.8217489E+003	2.5581594E+000	5.6299889E-001	3.000000000000000E+000	3.4309575E-001	3.8403126E+001
1.4377013E+003	2.6599634E+000	6.4579201E-001	3.000000000000000E+000	3.4309289E-001	3.8303455E+001
1.1346340E+003	2.7931306E+000	7.1946508E-001	3.000000000000000E+000	3.4309718E-001	3.8208015E+001
8.9585779E+002	2.9477384E+000	7.7246916E-001	3.000000000000000E+000	3.4309050E-001	3.8120438E+001
7.0703772E+002	3.1200461E+000	7.9872578E-001	3.000000000000000E+000	3.4309196E-001	3.7983093E+001
5.5803583E+002	3.3016267E+000	7.9401338E-001	3.000000000000000E+000	3.4309000E-001	3.7896870E+001
4.4042245E+002	3.4742150E+000	7.5324488E-001	3.000000000000000E+000	3.4308985E-001	3.7811882E+001
3.4766345E+002	3.6233044E+000	6.7577136E-001	3.000000000000000E+000	3.4308884E-001	3.7727688E+001
2.7438550E+002	3.7555320E+000	5.8323067E-001	3.000000000000000E+000	3.4309065E-001	3.7646797E+001
2.1659435E+002	3.8521202E+000	4.8639822E-001	3.000000000000000E+000	3.4309050E-001	3.7571289E+001
1.7103999E+002	3.9112568E+000	3.8773397E-001	3.000000000000000E+000	3.4308961E-001	3.7493301E+001
1.3495683E+002	3.9615865E+000	2.9857227E-001	3.000000000000000E+000	3.4309474E-001	3.7414867E+001
1.0653436E+002	3.9813671E+000	2.1351135E-001	3.000000000000000E+000	3.4310338E-001	3.7337978E+001
8.4111839E+001	3.9994776E+000	1.3550311E-001	3.000000000000000E+000	3.4308445E-001	3.7260944E+001
6.6380722E+001	3.9932866E+000	7.1042642E-002	3.000000000000000E+000	3.4309179E-001	3.7190311E+001
5.2397697E+001	3.9856701E+000	2.0923743E-002	3.000000000000000E+000	3.4309158E-001	3.7118343E+001
4.1363316E+001	3.9760547E+000	-2.6016442E-002	3.000000000000000E+000	3.4309447E-001	3.7056057E+001
3.2649265E+001	3.9570649E+000	-6.0879309E-002	3.000000000000000E+000	3.4308332E-001	3.6983082E+001
2.5766790E+001	3.9344573E+000	-8.4477223E-002	3.000000000000000E+000	3.4309626E-001	3.6919117E+001
2.0331816E+001	3.9002423E+000	-1.1297151E-001	3.000000000000000E+000	3.4308964E-001	3.6850037E+001
1.6053095E+001	3.8776312E+000	-1.3639370E-001	3.000000000000000E+000	3.4308907E-001	3.6792278E+001
1.2668893E+001	3.8512797E+000	-1.4564650E-001	3.000000000000000E+000	3.4307420E-001	3.6718018E+001
9.9968166E+000	3.8275867E+000	-1.5469073E-001	3.000000000000000E+000	3.4308797E-001	3.6653046E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772656E-001	6.4794014E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772012E-001	6.5078896E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773150E-001	6.5056877E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773362E-001	6.4964638E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772757E-001	6.4852661E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772763E-001	6.4734177E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773162E-001	6.4621872E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773091E-001	6.4515350E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772775E-001	6.4408279E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773857E-001	6.4311821E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772951E-001	6.4208748E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772170E-001	6.4115227E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772960E-001	6.4028580E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773693E-001	6.3945705E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773001E-001	6.3860558E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3771973E-001	6.3779930E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773031E-001	6.3702980E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3773946E-001	6.3623276E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	4.3772912E-001	6.3556705E+001
