freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
8.9585779E+002	2.7142868E+000	1.0283632E+000	2.000000000000000E+000	2.7497524E-001	1.9038261E+001
7.0703772E+002	2.9042833E+000	1.1722425E+000	2.000000000000000E+000	2.7497181E-001	1.9015650E+001
5.5803583E+002	3.1439652E+000	1.2996740E+000	2.000000000000000E+000	2.7497882E-001	1.8987394E+001
4.4042245E+002	3.4271889E+000	1.4002846E+000	2.000000000000000E+000	2.7498496E-001	1.8965212E+001
3.4766345E+002	3.7459826E+000	1.4460901E+000	2.000000000000000E+000	2.7498561E-001	1.8943716E+001
2.7438550E+002	4.0647302E+000	1.4286430E+000	2.000000000000000E+000	2.7499068E-001	1.8917732E+001
2.1659435E+002	4.3899069E+000	1.3495032E+000	2.000000000000000E+000	2.7499267E-001	1.8892254E+001
1.7103999E+002	4.6642566E+000	1.2165765E+000	2.000000000000000E+000	2.7499571E-001	1.8871523E+001
1.3495683E+002	4.8946452E+000	1.0373452E+000	2.000000000000000E+000	2.7498963E-001	1.8850698E+001
1.0653436E+002	5.0636234E+000	8.4747350E-001	2.000000000000000E+000	2.7498925E-001	1.8825089E+001
8.4111839E+001	5.1801820E+000	6.3921624E-001	2.000000000000000E+000	2.7499798E-001	1.8798248E+001
6.6380722E+001	5.2414355E+000	4.5968324E-001	2.000000000000000E+000	2.7499226E-001	1.8772600E+001
5.2397697E+001	5.2566705E+000	2.9362586E-001	2.000000000000000E+000	2.7498358E-001	1.8744102E+001
4.1363316E+001	5.2587986E+000	1.6584213E-001	2.000000000000000E+000	2.7498940E-001	1.8725365E+001
3.2649265E+001	5.2385960E+000	5.4898113E-002	2.000000000000000E+000	2.7497154E-001	1.8702847E+001
2.5766790E+001	5.2095466E+000	-3.0716006E-002	2.000000000000000E+000	2.7497768E-001	1.8680532E+001
2.0331816E+001	5.1565557E+000	-1.1289608E-001	2.000000000000000E+000	2.7498174E-001	1.8656019E+001
1.6053095E+001	5.1000738E+000	-1.6858810E-001	2.000000000000000E+000	2.7498552E-001	1.8636946E+001
1.2668893E+001	5.0507526E+000	-2.1223213E-001	2.000000000000000E+000	2.7497932E-001	1.8607901E+001
9.9968166E+000	4.9917560E+000	-2.4303481E-001	2.000000000000000E+000	2.7499053E-001	1.8586676E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6833888E-001	4.2803841E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6836368E-001	4.3271496E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6836788E-001	4.3362091E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6837479E-001	4.3348240E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6837491E-001	4.3295551E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839336E-001	4.3228683E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6838463E-001	4.3161217E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6838767E-001	4.3086452E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840200E-001	4.3023170E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840114E-001	4.2955410E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840013E-001	4.2891651E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839032E-001	4.2830860E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840391E-001	4.2765785E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839786E-001	4.2708431E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6837739E-001	4.2653740E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6838689E-001	4.2595520E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6838764E-001	4.2542355E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839417E-001	4.2490479E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839047E-001	4.2443623E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6838853E-001	4.2397610E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840227E-001	4.2347408E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839339E-001	4.2302887E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839029E-001	4.2253372E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6838740E-001	4.2213673E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839125E-001	4.2169422E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839232E-001	4.2129723E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839172E-001	4.2086700E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840326E-001	4.2048615E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6841249E-001	4.2006428E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839792E-001	4.1967983E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839452E-001	4.1932919E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840087E-001	4.1900696E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839664E-001	4.1859646E+001
