freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590411E-001	8.7687355E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589511E-001	8.7647087E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589171E-001	8.7601791E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590709E-001	8.7558678E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590536E-001	8.7525116E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589404E-001	8.7482803E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589082E-001	8.7443550E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589481E-001	8.7405251E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590274E-001	8.7363373E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589404E-001	8.7328445E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3591353E-001	8.7293037E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589976E-001	8.7261505E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590631E-001	8.7217758E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589445E-001	8.7187004E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3588939E-001	8.7152954E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589892E-001	8.7116425E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590173E-001	8.7090271E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590250E-001	8.7054855E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589988E-001	8.7023109E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589439E-001	8.6990021E+001
5.0001852E+004	1.6625980E+000	-2.1177743E-002	3.000000000000000E+000	5.3588915E-001	8.6760010E+001
3.9461480E+004	1.6674830E+000	1.0517433E-002	3.000000000000000E+000	5.3589469E-001	8.6549492E+001
3.1147934E+004	1.6732088E+000	3.8018424E-002	3.000000000000000E+000	5.3589725E-001	8.6345322E+001
2.4588033E+004	1.6821218E+000	6.8551637E-002	3.000000000000000E+000	5.3589594E-001	8.6167366E+001
1.9410633E+004	1.6932374E+000	9.7656690E-002	3.000000000000000E+000	5.3589684E-001	8.6049599E+001
1.5318811E+004	1.7071183E+000	1.2952623E-001	3.000000000000000E+000	5.3589886E-001	8.5886353E+001
1.2089894E+004	1.7258472E+000	1.6561104E-001	3.000000000000000E+000	5.3589481E-001	8.5779297E+001
9.5475840E+003	1.7519848E+000	1.9733836E-001	3.000000000000000E+000	5.3587258E-001	8.5621010E+001
7.5337441E+003	1.7845337E+000	2.3716472E-001	3.000000000000000E+000	5.3586596E-001	8.5512253E+001
5.9476943E+003	1.8231395E+000	2.7721852E-001	3.000000000000000E+000	5.3587902E-001	8.5384720E+001
4.6935005E+003	1.8734665E+000	3.1771952E-001	3.000000000000000E+000	5.3587949E-001	8.5250854E+001
3.7038176E+003	1.9320371E+000	3.5610193E-001	3.000000000000000E+000	5.3588808E-001	8.5116341E+001
2.9240623E+003	2.0015407E+000	3.8815615E-001	3.000000000000000E+000	5.3588504E-001	8.4981155E+001
2.3077876E+003	2.0846801E+000	4.1255429E-001	3.000000000000000E+000	5.3587377E-001	8.4850624E+001
1.8217489E+003	2.1687844E+000	4.2460829E-001	3.000000000000000E+000	5.3588378E-001	8.4727409E+001
1.4377013E+003	2.2570815E+000	4.2359856E-001	3.000000000000000E+000	5.3587586E-001	8.4612007E+001
1.1346340E+003	2.3412201E+000	4.0927950E-001	3.000000000000000E+000	5.3588438E-001	8.4494087E+001
8.9585779E+002	2.4178669E+000	3.8457319E-001	3.000000000000000E+000	5.3588945E-001	8.4383316E+001
7.0703772E+002	2.4869196E+000	3.5391930E-001	3.000000000000000E+000	5.3589076E-001	8.4277451E+001
5.5803583E+002	2.5431883E+000	3.1900465E-001	3.000000000000000E+000	5.3590155E-001	8.4173683E+001
4.4042245E+002	2.5895150E+000	2.8119230E-001	3.000000000000000E+000	5.3589451E-001	8.4070366E+001
3.4766345E+002	2.6301677E+000	2.4494208E-001	3.000000000000000E+000	5.3589386E-001	8.3966209E+001
2.7438550E+002	2.6604793E+000	2.1080461E-001	3.000000000000000E+000	5.3587902E-001	8.3865982E+001
2.1659435E+002	2.6806347E+000	1.8159984E-001	3.000000000000000E+000	5.3587860E-001	8.3770561E+001
1.7103999E+002	2.7026076E+000	1.6124682E-001	3.000000000000000E+000	5.3588974E-001	8.3674934E+001
1.3495683E+002	2.7170582E+000	1.4067306E-001	3.000000000000000E+000	5.3588754E-001	8.3585114E+001
1.0653436E+002	2.7309439E+000	1.2795825E-001	3.000000000000000E+000	5.3588533E-001	8.3494614E+001
8.4111839E+001	2.7411101E+000	1.1261011E-001	3.000000000000000E+000	5.3588217E-001	8.3410126E+001
6.6380722E+001	2.7528942E+000	1.0886452E-001	3.000000000000000E+000	5.3587896E-001	8.3319061E+001
5.2397697E+001	2.7634614E+000	1.0355359E-001	3.000000000000000E+000	5.3587878E-001	8.3237648E+001
4.1363316E+001	2.7731545E+000	9.8434687E-002	3.000000000000000E+000	5.3588003E-001	8.3163170E+001
3.2649265E+001	2.7866082E+000	1.0101449E-001	3.000000000000000E+000	5.3587806E-001	8.3075027E+001
